count,label,uid
11,9-May,33226
26,9-May,86837
2,9-May,121445
4,9-May,3241
4,9-May,39622
3,9-May,45433
1,9-May,5113
4,9-May,1569
6,9-May,2567
49,9-May,67132
6,9-May,66445
2,9-May,2942
12,9-May,146270
7,9-May,7583
21,9-May,104200
15,9-May,13813
6,9-May,582
2,9-May,21755
7,9-May,100478
9,9-May,31640
6,9-May,94144
7,9-May,1554
2,9-May,533
10,9-May,57036
1,9-May,55164
1,9-May,30529
13,9-May,54964
4,9-May,4728
4,9-May,40307
96,9-May,4725
2,9-May,23934
11,9-May,43965
1,9-May,22237
4,9-May,2169
30,9-May,48933
3,9-May,781
33,9-May,27439
1,9-May,82208
1,9-May,101090
1,9-May,4928
2,9-May,65714
1,9-May,10673
22,9-May,24231
6,9-May,67268
38,9-May,100142
1,9-May,24895
8,9-May,86463
49,9-May,19068
4,9-May,283739
5,9-May,50603
12,9-May,51428
3,9-May,47012
1,9-May,23309
1,9-May,85952
3,9-May,30579
54,9-May,2424
13,9-May,18747
1,9-May,3853
2,9-May,49048
6,9-May,65843
10,9-May,233
6,9-May,13263
15,9-May,112671
1,9-May,1892
50,9-May,7370
16,9-May,96982
1,9-May,115145
2,9-May,8655
1,9-May,43217
6,9-May,95725
57,9-May,13531
5,9-May,78162
3,9-May,97688
2,9-May,13281
7,9-May,30018
117,9-May,108741
35,9-May,64960
2,9-May,7585
1,9-May,10778
1,9-May,21974
1,9-May,71059
2,9-May,748
1,9-May,49713
15,9-May,20402
7,9-May,23616
32,9-May,37881
46,9-May,62931
26,9-May,95710
4,9-May,8026
25,9-May,8155
14,9-May,14971
7,9-May,41596
23,9-May,72312
8,9-May,19165
2,9-May,11480
8,9-May,49849
42,9-May,64203
3,9-May,12601
6,9-May,103568
1,9-May,113794
75,9-May,37213
1,9-May,111335
41,9-May,3171
1,9-May,16794
4,9-May,11995
1,9-May,16957
9,9-May,18811
2,9-May,102482
9,9-May,22595
30,9-May,101811
6,9-May,67386
28,9-May,72631
40,9-May,8919
1,9-May,9457
2,9-May,7536
71,9-May,3146
23,9-May,65696
2,9-May,21501
29,9-May,1748769
75,9-May,38971
16,9-May,87971
11,9-May,46223
1,9-May,34537
1,9-May,1220
37,9-May,66475
7,9-May,377
43,9-May,44853
77,9-May,22459
2,9-May,1233
2,9-May,76371
1,9-May,17675
21,9-May,19679
13,9-May,19479
9,9-May,59242
2,9-May,31985
1,9-May,65868
1,9-May,45725
2,9-May,96531
16,9-May,62642
27,9-May,1869
1,9-May,2069
15,9-May,3839
2,9-May,19868
1,9-May,111435
1,9-May,43029
3,9-May,42136
1,9-May,10098
4,9-May,69689
4,9-May,41981
10,9-May,85863
1,9-May,58737
47,9-May,76456
2,9-May,95573
9,9-May,83741
1,9-May,95
7,9-May,34942
10,9-May,19540
11,9-May,60580
19,9-May,1942
1,9-May,2354
20,9-May,2385
5,9-May,2405
10,9-May,57457
1,9-May,2954
26,9-May,55847
23,9-May,100964
2,9-May,2590
10,9-May,41360
20,9-May,85931
1,9-May,4257
4,9-May,73831
10,9-May,76056
2,9-May,45859
4,9-May,1338
4,9-May,23909
15,9-May,22437
1,9-May,11123
2,9-May,30354
1,9-May,25688
2,9-May,18515
4,9-May,1163802
2,9-May,84478
2,9-May,69258
7,9-May,11702
7,9-May,13924
12,9-May,16007
7,9-May,5077
5,9-May,7315
158,9-May,33708
2,9-May,767
1,9-May,21126
38,9-May,65464
12,9-May,8670
46,9-May,99354
2,9-May,32090
3,9-May,22076
7,9-May,10593
31,9-May,17160
6,9-May,14673
9,9-May,80572
4,9-May,105672
7,9-May,2046992
21,9-May,58808
2,9-May,5975
2,9-May,11527
104,9-May,69083
11,9-May,6461
4,9-May,111337
15,9-May,12502
7,9-May,24582
16,9-May,2603
5,9-May,11098
12,9-May,21574
3,9-May,13552
4,9-May,14924
15,9-May,13131
14,9-May,114400
11,9-May,14660
2,9-May,44683
286,9-May,95810
1,9-May,107455
95,9-May,77507
8,9-May,338
124,9-May,28053
22,9-May,9787
13,9-May,52626
2,9-May,83605
1,9-May,8976
1,9-May,35634
1,9-May,11829
39,9-May,82187
164,9-May,12950
3,9-May,62571
3,9-May,101126
59,9-May,267
1,9-May,27020
33,9-May,88558
10,9-May,52239
2,9-May,25824
5,9-May,106762
6,9-May,18196
12,9-May,648
5,9-May,2635
6,9-May,17832
28,9-May,104349
11,9-May,87399
36,9-May,30461
1,9-May,52175
3,9-May,4639
1,9-May,6264
3,9-May,32136
4,9-May,101371
8,9-May,50049
3,9-May,105570
1,9-May,27835
23,9-May,12716
1,9-May,13216
138,9-May,14860
14,9-May,6568
2,9-May,1200558
5,9-May,57601
23,9-May,21038
4,9-May,54500
15,9-May,23691
9,9-May,99206
7,9-May,115200
10,9-May,112407
30,9-May,34208
4,9-May,85616
24,9-May,71074
3,9-May,49220
21,9-May,21925
1,9-May,1363
17,9-May,45
12,9-May,73488
1,9-May,6486
1,9-May,41071
1,9-May,11834
3,9-May,4926
44,9-May,39809
2,9-May,45955
4,9-May,78613
56,9-May,67566
1,9-May,2892
23,9-May,48684
2,9-May,99024
71,9-May,98713
74,9-May,97248
11,9-May,13724
1,9-May,4950
3,9-May,29432
4,9-May,1431
3,9-May,2653
20,9-May,44765
21,9-May,9269
5,9-May,242241
16,9-May,105536
11,9-May,35829
11,9-May,56285
1,9-May,1249
4,9-May,14467
11,9-May,784
14,9-May,69283
3,9-May,22080
9,9-May,13986
1,9-May,12388
5,9-May,7734
9,9-May,90025
12,9-May,108044
3,9-May,15622
2,9-May,445
44,9-May,9021
7,9-May,13188
12,9-May,23897
4,9-May,29125
10,9-May,1084
1,9-May,14637
6,9-May,1088
11,9-May,28832
4,9-May,18804
2,9-May,88173
24,9-May,32133
26,9-May,33051
1,9-May,52160
9,9-May,68054
1,9-May,12280
5,9-May,3571
5,9-May,42475
10,9-May,8090
9,9-May,15124
8,9-May,54486
3,9-Apr,66532
10,9-Apr,83805
1,9-Apr,5836
5,9-Apr,1070
2,9-Apr,32958
1,9-Apr,95612
1,9-Apr,2089740
3,9-Apr,2342
1,9-Apr,5618
33,9-Apr,68204
17,9-Apr,85514
9,9-Apr,270
1,9-Apr,1820
17,9-Apr,57757
1,9-Apr,20
1,9-Apr,449902
2,9-Apr,6236
2,9-Apr,1577190
1,9-Apr,65060
12,9-Apr,7890
2,9-Apr,19629
1,9-Apr,16143
71,9-Apr,32465
28,9-Apr,47773
5,9-Apr,16089
2,9-Apr,36702
1,9-Apr,14256
4,9-Apr,6198
6,9-Apr,65732
3,9-Apr,33987
6,9-Apr,8376
2,9-Apr,6013
1,9-Apr,33
15,9-Apr,3560
9,9-Apr,20122
2,9-Apr,6443
13,9-Apr,77546
2,9-Apr,26742
2,9-Apr,66445
1,9-Apr,146270
4,9-Apr,14122
1,9-Apr,956
9,9-Apr,33006
14,9-Apr,21755
18,9-Apr,31640
2,9-Apr,1554
1,9-Apr,1606
1,9-Apr,70930
10,9-Apr,54964
10,9-Apr,4728
1,9-Apr,17896
3,9-Apr,23934
1,9-Apr,781
1,9-Apr,83444
5,9-Apr,82208
1,9-Apr,4928
3,9-Apr,65714
9,9-Apr,24231
1,9-Apr,67268
6,9-Apr,20840
1,9-Apr,24895
9,9-Apr,86463
23,9-Apr,283739
4,9-Apr,50603
4,9-Apr,47012
1,9-Apr,85952
5,9-Apr,30579
3,9-Apr,8355
1,9-Apr,13263
11,9-Apr,23512
2,9-Apr,7370
1,9-Apr,96982
1,9-Apr,95725
9,9-Apr,13281
4,9-Apr,18866
40,9-Apr,64960
3,9-Apr,86937
1,9-Apr,94169
40,9-Apr,62931
11,9-Apr,95710
5,9-Apr,8026
2,9-Apr,19165
1,9-Apr,36680
1,9-Apr,4977
1,9-Apr,25920
1,9-Apr,18811
1,9-Apr,67386
2,9-Apr,19268
2,9-Apr,36384
3,9-Apr,9457
81,9-Apr,3146
1,9-Apr,21501
73,9-Apr,1748769
1,9-Apr,19990
109,9-Apr,38971
4,9-Apr,46223
1,9-Apr,377
34,9-Apr,44853
4,9-Apr,1233
1,9-Apr,5147
3,9-Apr,31985
29,9-Apr,65868
3,9-Apr,1869
3,9-Apr,3839
1,9-Apr,43029
1,9-Apr,2990
39,9-Apr,85863
1,9-Apr,58737
1,9-Apr,40714
30,9-Apr,76456
1,9-Apr,95573
2,9-Apr,88709
1,9-Apr,95
2,9-Apr,2354
2,9-Apr,57457
174,9-Apr,85931
2,9-Apr,4257
5,9-Apr,45859
1,9-Apr,19302
1,9-Apr,77775
3,9-Apr,18515
2,9-Apr,767
2,9-Apr,21126
2,9-Apr,1367
1,9-Apr,22076
84,9-Apr,18936
1,9-Apr,82780
5,9-Apr,14673
2,9-Apr,80572
2,9-Apr,1975282
55,9-Apr,2046992
5,9-Apr,4482
7,9-Apr,5975
5,9-Apr,11527
6,9-Apr,6461
28,9-Apr,12502
4,9-Apr,2603
110,9-Apr,77507
27,9-Apr,28053
30,9-Apr,83605
1,9-Apr,67332
2,9-Apr,8976
1,9-Apr,11829
1,9-Apr,446733
1,9-Apr,29900
3,9-Apr,85950
2,9-Apr,25824
3,9-Apr,648
4,9-Apr,2635
12,9-Apr,87399
1,9-Apr,52175
1,9-Apr,12916
2,9-Apr,5628
2,9-Apr,27835
6,9-Apr,1200558
1,9-Apr,62186
1,9-Apr,97627
2,9-Apr,6329
3,9-Apr,85616
2,9-Apr,49220
9,9-Apr,245
16,9-Apr,4926
2,9-Apr,25167
51,9-Apr,39809
2,9-Apr,45955
11,9-Apr,6364
1,9-Apr,19617
1,9-Apr,52490
41,9-Apr,67566
6,9-Apr,97248
6,9-Apr,4950
3,9-Apr,53162
6,9-Apr,29432
1,9-Apr,1431
1,9-Apr,1284
6,9-Apr,242241
37,9-Apr,35829
1,9-Apr,6083
5,9-Apr,1249
6,9-Apr,14467
1,9-Apr,22080
5,9-Apr,13986
2,9-Apr,25418
2,9-Apr,25333
1,9-Apr,88173
13,9-Apr,32133
17,9-Apr,2372835
8,9-Apr,12280
6,9-Apr,42475
10,9-Apr,54486
3,10-Mar,257786
2,10-Mar,158014
1,10-Mar,93623
2,10-Mar,119895
1,10-Mar,20938
1,10-Mar,154219
2,10-Mar,127549
1,10-Mar,17279
1,10-Mar,60950
1,10-Mar,36565
1,10-Mar,177800
1,10-Mar,86837
2,10-Mar,119159
2,10-Mar,112222
1,10-Mar,216074
1,10-Mar,27439
1,10-Mar,135952
2,10-Mar,115145
1,10-Mar,71059
10,10-Mar,131527
1,10-Mar,20402
1,10-Mar,8155
2,10-Mar,72312
1,10-Mar,72631
2,10-Mar,174728
1,10-Mar,135152
1,10-Mar,19868
1,10-Mar,76456
1,10-Mar,120410
1,10-Mar,2405
1,10-Mar,41360
1,10-Mar,156142
1,10-Mar,33708
2,10-Mar,105672
1,10-Mar,80136
2,10-Mar,24582
1,10-Mar,14924
5,10-Mar,95810
1,10-Mar,52626
4,10-Mar,12950
2,10-Mar,276070
1,10-Mar,27020
1,10-Mar,88558
2,10-Mar,226621
1,10-Mar,72746
1,10-Mar,105570
1,10-Mar,85616
3,10-Mar,207716
1,10-Mar,9021
1,10-Mar,242897
2,9-Mar,35478
14,9-Mar,66532
4,9-Mar,35116
15,9-Mar,30568
1,9-Mar,83805
2,9-Mar,5836
1,9-Mar,7919
2,9-Mar,32958
36,9-Mar,1288
1,9-Mar,75224
2,9-Mar,14749
1,9-Mar,15609
1,9-Mar,10893
1,9-Mar,4092
16,9-Mar,50742
2,9-Mar,3205
27,9-Mar,68204
3,9-Mar,4321
7,9-Mar,270
3,9-Mar,28875
20,9-Mar,47161
26,9-Mar,1831
4,9-Mar,85170
21,9-Mar,34855
1,9-Mar,57757
25,9-Mar,44540
2,9-Mar,449902
1,9-Mar,6236
2,9-Mar,38522
5,9-Mar,1577190
4,9-Mar,26620
4,9-Mar,65060
20,9-Mar,7890
6,9-Mar,19629
23,9-Mar,32465
6,9-Mar,84278
1,9-Mar,52256
6,9-Mar,57508
10,9-Mar,12195
1,9-Mar,38686
35,9-Mar,73070
6,9-Mar,13663
1,9-Mar,39371
1,9-Mar,16089
11,9-Mar,63485
5,9-Mar,20553
6,9-Mar,9842
13,9-Mar,20938
1,9-Mar,52589
10,9-Mar,67468
8,9-Mar,36702
1,9-Mar,17279
1,9-Mar,14256
1,9-Mar,6198
10,9-Mar,65732
1,9-Mar,33987
2,9-Mar,41021
6,9-Mar,10387
1,9-Mar,6013
4,9-Mar,33
21,9-Mar,36565
1,9-Mar,109
7,9-Mar,20122
2,9-Mar,6443
1,9-Mar,10293
15,9-Mar,77546
30,9-Mar,33226
8,9-Mar,3241
1,9-Mar,41718
18,9-Mar,45433
24,9-Mar,2567
41,9-Mar,67132
4,9-Mar,66445
1,9-Mar,2942
2,9-Mar,146270
3,9-Mar,14122
1,9-Mar,956
5,9-Mar,7583
29,9-Mar,13813
1,9-Mar,21755
27,9-Mar,31640
4,9-Mar,533
13,9-Mar,57036
2,9-Mar,1606
8,9-Mar,20504
20,9-Mar,55164
11,9-Mar,70930
5,9-Mar,54964
8,9-Mar,4728
3,9-Mar,17896
68,9-Mar,4725
2,9-Mar,23934
8,9-Mar,43965
1,9-Mar,27305
2,9-Mar,2169
13,9-Mar,48933
16,9-Mar,15996
1,9-Mar,27439
1,9-Mar,82208
4,9-Mar,65714
5,9-Mar,24231
2,9-Mar,20840
2,9-Mar,24895
1,9-Mar,631
2,9-Mar,20138
4,9-Mar,6583
6,9-Mar,51428
2,9-Mar,47012
1,9-Mar,30579
44,9-Mar,2424
6,9-Mar,8355
19,9-Mar,18747
1,9-Mar,3853
1,9-Mar,84378
5,9-Mar,65843
21,9-Mar,233
14,9-Mar,13263
29,9-Mar,13531
1,9-Mar,27678
5,9-Mar,78162
29,9-Mar,13281
15,9-Mar,30018
4,9-Mar,18866
6,9-Mar,64960
1,9-Mar,7585
20,9-Mar,21974
2,9-Mar,71059
45,9-Mar,20402
2,9-Mar,601581
2,9-Mar,23616
82,9-Mar,37881
17,9-Mar,62931
5,9-Mar,8026
10,9-Mar,8155
4,9-Mar,14971
16,9-Mar,41596
13,9-Mar,72312
8,9-Mar,19165
1,9-Mar,11480
21,9-Mar,64203
1,9-Mar,36680
1,9-Mar,4977
2,9-Mar,12601
66,9-Mar,37213
45,9-Mar,3171
8,9-Mar,11995
1,9-Mar,22595
6,9-Mar,67386
14,9-Mar,19268
5,9-Mar,36384
40,9-Mar,72631
1,9-Mar,9457
13,9-Mar,7536
28,9-Mar,3146
41,9-Mar,65696
8,9-Mar,19990
1,9-Mar,50356
7,9-Mar,38971
1,9-Mar,133
1,9-Mar,66475
4,9-Mar,377
11,9-Mar,44853
71,9-Mar,22459
3,9-Mar,1233
19,9-Mar,19679
21,9-Mar,19479
4,9-Mar,59242
6,9-Mar,75505
1,9-Mar,31985
144,9-Mar,65868
1,9-Mar,62642
3,9-Mar,14131
8,9-Mar,1869
12,9-Mar,3839
26,9-Mar,42136
5,9-Mar,10098
7,9-Mar,2990
1,9-Mar,41981
1,9-Mar,83741
1,9-Mar,95
7,9-Mar,34942
17,9-Mar,19540
10,9-Mar,60580
20,9-Mar,1942
14,9-Mar,2385
3,9-Mar,2405
1,9-Mar,57457
8,9-Mar,2954
22,9-Mar,55847
5,9-Mar,2590
5,9-Mar,41360
7,9-Mar,73831
8,9-Mar,76056
2,9-Mar,19302
5,9-Mar,1338
1,9-Mar,77775
1,9-Mar,22437
1,9-Mar,25688
21,9-Mar,18515
4,9-Mar,1163802
2,9-Mar,69258
1,9-Mar,16007
1,9-Mar,5077
10,9-Mar,7315
117,9-Mar,33708
2,9-Mar,65464
7,9-Mar,8670
11,9-Mar,32090
3,9-Mar,1367
1,9-Mar,22076
10,9-Mar,10593
168,9-Mar,18936
1,9-Mar,82780
1,9-Mar,15809
11,9-Mar,17160
1,9-Mar,14673
7,9-Mar,688
4,9-Mar,68015
14,9-Mar,58808
3,9-Mar,4482
12,9-Mar,11527
128,9-Mar,69083
36,9-Mar,6461
3,9-Mar,12502
2,9-Mar,24582
15,9-Mar,2603
14,9-Mar,11098
23,9-Mar,21574
29,9-Mar,13552
5,9-Mar,14660
1,9-Mar,44683
33,9-Mar,77507
7,9-Mar,338
9,9-Mar,9787
14,9-Mar,52626
1,9-Mar,83605
4,9-Mar,67332
1,9-Mar,35634
25,9-Mar,82187
157,9-Mar,12950
4,9-Mar,62571
13,9-Mar,267
1,9-Mar,27020
4,9-Mar,29900
9,9-Mar,52239
1,9-Mar,25824
5,9-Mar,402
1,9-Mar,18196
4,9-Mar,2635
1,9-Mar,24197
8,9-Mar,17832
1,9-Mar,61663
26,9-Mar,30461
2,9-Mar,52175
1,9-Mar,4639
12,9-Mar,28278
8,9-Mar,32136
4,9-Mar,5628
48,9-Mar,50049
3,9-Mar,72746
21,9-Mar,12716
1,9-Mar,13216
79,9-Mar,14860
6,9-Mar,6568
1,9-Mar,9908
11,9-Mar,1200558
17,9-Mar,62186
10,9-Mar,57601
1,9-Mar,21038
2,9-Mar,54500
33,9-Mar,23691
2,9-Mar,6329
34,9-Mar,34208
8,9-Mar,71074
4,9-Mar,49220
17,9-Mar,21925
2,9-Mar,45
20,9-Mar,73488
9,9-Mar,58391
2,9-Mar,73820
5,9-Mar,11834
5,9-Mar,245
34,9-Mar,4926
25,9-Mar,39809
4,9-Mar,45955
14,9-Mar,6364
10,9-Mar,78613
24,9-Mar,48684
16,9-Mar,13724
8,9-Mar,4950
36,9-Mar,53162
5,9-Mar,29432
47,9-Mar,44765
2,9-Mar,1284
7,9-Mar,9269
3,9-Mar,242241
4,9-Mar,17815
19,9-Mar,35829
5,9-Mar,56285
3,9-Mar,1249
8,9-Mar,784
25,9-Mar,69283
1,9-Mar,22080
1,9-Mar,47110
24,9-Mar,13986
7,9-Mar,7734
1,9-Mar,25418
4,9-Mar,17343
7,9-Mar,15622
55,9-Mar,9021
6,9-Mar,13188
1,9-Mar,23897
7,9-Mar,1084
6,9-Mar,14637
9,9-Mar,1088
6,9-Mar,28832
1,9-Mar,41200
8,9-Mar,18804
30,9-Mar,33051
1,9-Mar,7034
6,9-Mar,2372835
3,9-Mar,68054
3,9-Mar,12280
4,9-Mar,3571
3,9-Mar,42475
10,9-Mar,8090
14,9-Mar,15124
13,9-Mar,54486
1,10-Feb,7919
1,10-Feb,95612
1,10-Feb,15609
3,10-Feb,129655
1,10-Feb,257786
2,10-Feb,1820
1,10-Feb,82
3,10-Feb,26620
4,10-Feb,93623
1,10-Feb,84278
2,10-Feb,119895
2,10-Feb,101762
1,10-Feb,144997
1,10-Feb,166938
4,10-Feb,139396
3,10-Feb,20938
1,10-Feb,158701
9,10-Feb,154219
4,10-Feb,127549
1,10-Feb,107591
2,10-Feb,17279
4,10-Feb,145346
8,10-Feb,153285
4,10-Feb,60950
3,10-Feb,36565
6,10-Feb,177800
3,10-Feb,86837
4,10-Feb,119159
1,10-Feb,238704
1,10-Feb,112222
3,10-Feb,67132
9,10-Feb,216074
4,10-Feb,53328
1,10-Feb,57036
1,10-Feb,20504
1,10-Feb,4728
1,10-Feb,40307
1,10-Feb,27305
1,10-Feb,2169
5,10-Feb,27439
2,10-Feb,135952
10,10-Feb,19068
1,10-Feb,8355
3,10-Feb,73297
1,10-Feb,245603
3,10-Feb,84378
1,10-Feb,65843
3,10-Feb,168225
3,10-Feb,155693
14,10-Feb,115145
1,10-Feb,71059
32,10-Feb,131527
3,10-Feb,20402
1,10-Feb,170333
3,10-Feb,8155
3,10-Feb,14971
2,10-Feb,41596
2,10-Feb,11480
1,10-Feb,101811
1,10-Feb,9457
2,10-Feb,65696
1,10-Feb,38971
1,10-Feb,87971
17,10-Feb,174728
2,10-Feb,44853
1,10-Feb,210709
11,10-Feb,135152
1,10-Feb,233522
4,10-Feb,96531
2,10-Feb,205229
1,10-Feb,19868
2,10-Feb,68587
5,10-Feb,179542
2,10-Feb,120410
1,10-Feb,60580
2,10-Feb,2405
3,10-Feb,239438
1,10-Feb,41360
2,10-Feb,58508
1,10-Feb,252591
1,10-Feb,5077
3,10-Feb,33708
2,10-Feb,229044
2,10-Feb,99354
1,10-Feb,204042
1,10-Feb,17160
1,10-Feb,105672
6,10-Feb,24582
13,10-Feb,235058
2,10-Feb,21574
1,10-Feb,14924
1,10-Feb,234322
25,10-Feb,95810
1,10-Feb,52626
3,10-Feb,115730
1,10-Feb,11829
13,10-Feb,12950
1,10-Feb,276070
2,10-Feb,267
1,10-Feb,27020
3,10-Feb,88558
8,10-Feb,149392
2,10-Feb,243782
1,10-Feb,158065
7,10-Feb,104349
10,10-Feb,226621
1,10-Feb,126562
3,10-Feb,32136
3,10-Feb,105570
4,10-Feb,12716
4,10-Feb,152083
4,10-Feb,228191
1,10-Feb,185722
2,10-Feb,112407
1,10-Feb,34208
1,10-Feb,85616
2,10-Feb,71074
1,10-Feb,21925
1,10-Feb,58391
1,10-Feb,128585
3,10-Feb,120261
7,10-Feb,231716
1,10-Feb,207716
2,10-Feb,15622
5,10-Feb,9021
1,10-Feb,253257
3,10-Feb,14637
8,10-Feb,263004
1,10-Feb,144846
15,10-Feb,242897
1,9-Feb,35478
1,9-Feb,66532
42,9-Feb,30568
1,9-Feb,10527
3,9-Feb,5836
1,9-Feb,16800
2,9-Feb,7919
4,9-Feb,65845
3,9-Feb,32958
1,9-Feb,2342
1,9-Feb,29057
50,9-Feb,1288
1,9-Feb,10893
4,9-Feb,4092
44,9-Feb,50742
5,9-Feb,5618
9,9-Feb,68204
4,9-Feb,4321
2,9-Feb,270
2,9-Feb,28875
8,9-Feb,47161
36,9-Feb,1831
21,9-Feb,34855
9,9-Feb,44540
3,9-Feb,20
1,9-Feb,6236
1,9-Feb,82
2,9-Feb,38522
26,9-Feb,26620
18,9-Feb,7890
3,9-Feb,19629
21,9-Feb,16143
3,9-Feb,32465
2,9-Feb,57508
6,9-Feb,12195
1,9-Feb,38686
7,9-Feb,13663
4,9-Feb,39371
2,9-Feb,4228
17,9-Feb,63485
7,9-Feb,20553
1,9-Feb,9842
11,9-Feb,52589
6,9-Feb,67468
2,9-Feb,6198
6,9-Feb,33987
5,9-Feb,41021
6,9-Feb,10387
7,9-Feb,6013
4,9-Feb,33
15,9-Feb,20122
2,9-Feb,6443
5,9-Feb,10293
4,9-Feb,26742
19,9-Feb,33226
7,9-Feb,3241
5,9-Feb,64860
26,9-Feb,45433
6,9-Feb,1569
14,9-Feb,2567
4,9-Feb,67132
14,9-Feb,66445
1,9-Feb,2942
5,9-Feb,146270
10,9-Feb,14122
4,9-Feb,956
23,9-Feb,7583
25,9-Feb,13813
1,9-Feb,3410
2,9-Feb,21755
21,9-Feb,31640
2,9-Feb,1554
3,9-Feb,533
60,9-Feb,57036
3,9-Feb,1606
2,9-Feb,20504
19,9-Feb,55164
1,9-Feb,54964
3,9-Feb,17896
37,9-Feb,4725
3,9-Feb,23934
21,9-Feb,43965
2,9-Feb,2169
3,9-Feb,48933
1,9-Feb,15996
2,9-Feb,4928
32,9-Feb,65714
2,9-Feb,24231
1,9-Feb,20951
2,9-Feb,67268
19,9-Feb,20840
1,9-Feb,631
2,9-Feb,6583
6,9-Feb,51428
5,9-Feb,47012
2,9-Feb,23309
1,9-Feb,30579
10,9-Feb,2424
1,9-Feb,8355
24,9-Feb,18747
1,9-Feb,38256
7,9-Feb,3853
1,9-Feb,49048
7,9-Feb,65843
9,9-Feb,233
15,9-Feb,13263
2,9-Feb,29347
5,9-Feb,1892
2,9-Feb,43217
42,9-Feb,13531
1,9-Feb,27678
8,9-Feb,13281
18,9-Feb,30018
1,9-Feb,18866
1,9-Feb,7585
7,9-Feb,21974
2,9-Feb,1575281
7,9-Feb,748
1,9-Feb,22710
1,9-Feb,20402
77,9-Feb,37881
22,9-Feb,62931
1,9-Feb,41782
2,9-Feb,8026
1,9-Feb,72312
8,9-Feb,19165
7,9-Feb,64203
9,9-Feb,4977
5,9-Feb,12601
85,9-Feb,37213
3,9-Feb,25920
1,9-Feb,3171
14,9-Feb,11995
5,9-Feb,18811
12,9-Feb,67386
3,9-Feb,19268
10,9-Feb,36384
3,9-Feb,9457
11,9-Feb,7536
18,9-Feb,3146
35,9-Feb,65696
3,9-Feb,34537
6,9-Feb,1220
3,9-Feb,18768
3,9-Feb,66475
12,9-Feb,377
39,9-Feb,44853
40,9-Feb,22459
5,9-Feb,1233
33,9-Feb,19679
21,9-Feb,19479
7,9-Feb,5147
2,9-Feb,59242
73,9-Feb,65868
5,9-Feb,14131
9,9-Feb,1869
1,9-Feb,3839
1,9-Feb,19868
44,9-Feb,42136
4,9-Feb,10098
1,9-Feb,2990
2,9-Feb,41981
1,9-Feb,26699
6,9-Feb,40714
2,9-Feb,51167
4,9-Feb,34942
3,9-Feb,19540
6,9-Feb,60580
33,9-Feb,1942
3,9-Feb,2385
1,9-Feb,57457
3,9-Feb,2954
41,9-Feb,55847
1,9-Feb,2590
2,9-Feb,24820
1,9-Feb,4257
2,9-Feb,45859
2,9-Feb,19302
1,9-Feb,24109
5,9-Feb,1338
1,9-Feb,23909
9,9-Feb,22437
1,9-Feb,11123
3,9-Feb,25688
7,9-Feb,14337
15,9-Feb,18515
5,9-Feb,1163802
1,9-Feb,69258
1,9-Feb,13924
1,9-Feb,16007
4,9-Feb,5077
11,9-Feb,7315
2,9-Feb,16582
6,9-Feb,65464
5,9-Feb,8670
8,9-Feb,32090
9,9-Feb,22076
5,9-Feb,10593
127,9-Feb,18936
9,9-Feb,15809
3,9-Feb,14673
16,9-Feb,688
26,9-Feb,1975282
19,9-Feb,68015
32,9-Feb,58808
3,9-Feb,4482
6,9-Feb,11527
28,9-Feb,69083
17,9-Feb,6461
3,9-Feb,24582
18,9-Feb,2603
6,9-Feb,11098
20,9-Feb,13552
2,9-Feb,14924
1,9-Feb,65694
15,9-Feb,14660
6,9-Feb,44683
9,9-Feb,338
10,9-Feb,9787
11,9-Feb,67332
4,9-Feb,8976
1,9-Feb,35634
1,9-Feb,11829
11,9-Feb,62571
1,9-Feb,32536
7,9-Feb,29900
10,9-Feb,52239
1,9-Feb,25824
1,9-Feb,18196
19,9-Feb,2635
1,9-Feb,24197
4,9-Feb,17832
1,9-Feb,61663
36,9-Feb,30461
6,9-Feb,52175
1,9-Feb,4639
10,9-Feb,28278
26,9-Feb,50049
1,9-Feb,4913
151,9-Feb,14860
8,9-Feb,6568
7,9-Feb,9908
6,9-Feb,1200558
29,9-Feb,62186
16,9-Feb,57601
87,9-Feb,23691
1,9-Feb,71074
6,9-Feb,49220
7,9-Feb,21925
12,9-Feb,45
2,9-Feb,7136
1,9-Feb,6486
2,9-Feb,58391
9,9-Feb,11834
1,9-Feb,245
22,9-Feb,4926
7,9-Feb,25167
2,9-Feb,39809
1,9-Feb,45955
5,9-Feb,6364
54,9-Feb,48684
20,9-Feb,13724
4,9-Feb,4950
9,9-Feb,53162
1,9-Feb,1431
18,9-Feb,44765
2,9-Feb,1284
7,9-Feb,9269
6,9-Feb,242241
2,9-Feb,17815
4,9-Feb,56285
9,9-Feb,1249
8,9-Feb,784
8,9-Feb,69283
4,9-Feb,47110
9,9-Feb,13986
2,9-Feb,12388
12,9-Feb,7734
11,9-Feb,25418
1,9-Feb,17343
4,9-Feb,445
3,9-Feb,13188
4,9-Feb,29125
12,9-Feb,1084
20,9-Feb,14637
7,9-Feb,52210
6,9-Feb,1088
20,9-Feb,28832
6,9-Feb,18804
1,9-Feb,32133
18,9-Feb,33051
1,9-Feb,7034
4,9-Feb,2372835
2,9-Feb,68054
2,9-Feb,12280
3,9-Feb,3571
6,9-Feb,42475
18,9-Feb,8090
24,9-Feb,15124
21,9-Feb,54486
2,10-Jan,10527
10,10-Jan,219159
1,10-Jan,118437
1,10-Jan,7919
1,10-Jan,1070
1,10-Jan,49381
